,Name,brand_x,ratings,volume,price,category,Age,type,gender,rating,recommend
257,올데이 타이트 메이크업 세팅 픽서,쏘내추럴,3.92,75ml ," 18,000원",페이스메이크업,31,복합성,여,4.0,True
259,메이크업 픽서,헤라,3.91,110ml ," 32,000원",페이스메이크업,30,건성,여,5.0,True
260,메이크업 픽서,헤라,3.91,110ml ," 32,000원",페이스메이크업,41,복합성,여,4.0,True
261,메이크업 픽서,헤라,3.91,110ml ," 32,000원",페이스메이크업,27,복합성,여,4.0,True
265,울트라 세팅 진짜 픽서,자트인사이트,3.74,50ml ," 17,000원",페이스메이크업,26,민감성,여,4.0,True
266,울트라 세팅 진짜 픽서,자트인사이트,3.74,50ml ," 17,000원",페이스메이크업,41,복합성,여,4.0,True
267,울트라 세팅 진짜 픽서,자트인사이트,3.74,50ml ," 17,000원",페이스메이크업,22,지성,여,5.0,True
269,미스트 앤 픽스,메이크업포에버,3.7,100ml ," 39,000원",페이스메이크업,32,건성,여,5.0,True
272,탑 시크릿 메이크업 세팅 스프레이,입생로랑 뷰티,4.19,100ml ," 60,000원",페이스메이크업,30,지성,여,4.0,True
273,올나이트 울트라 글로우 픽서,어반디케이,4.65,118ml ," 39,000원",페이스메이크업,32,복합성,여,4.0,True
274,롱래스팅 세팅 픽서,루나,4.5,100ml ," 18,000원",페이스메이크업,27,건성,여,5.0,True
275,피니쉬 세팅 픽서,투쿨포스쿨,3.73,80ml ," 16,000원",페이스메이크업,26,지성,여,4.0,True
277,노웨어 샤인,에스쁘아,4.5,4.5g ," 22,000원",립메이크업,22,지성,여,4.0,True
278,루쥬 볼립떼 쉬머 샤인,입생로랑 뷰티,4.51,3.2g ," 46,000원",립메이크업,32,복합성,여,4.0,True
280,루쥬 볼립떼 쉬머 샤인,입생로랑 뷰티,4.51,3.2g ," 46,000원",립메이크업,25,복합성,여,4.0,True
281,루쥬 볼립떼 쉬머 샤인,입생로랑 뷰티,4.51,3.2g ," 46,000원",립메이크업,29,건성,여,4.0,True
282,잉크 무드 매트 스틱,페리페라,4.48,3g ," 12,000원",립메이크업,25,민감성,여,5.0,True
283,잉크 무드 매트 스틱,페리페라,4.48,3g ," 12,000원",립메이크업,27,복합성,여,4.0,True
284,잉크 무드 매트 스틱,페리페라,4.48,3g ," 12,000원",립메이크업,22,지성,여,4.0,True
285,잉크 무드 매트 스틱,페리페라,4.48,3g ," 12,000원",립메이크업,26,건성,여,5.0,True
286,루쥬 코코 플래쉬,샤넬,4.41,3g ," 47,000원",립메이크업,24,복합성,여,5.0,True
287,럭스 샤인 인텐스 립스틱,바비브라운,4.43,3.4g ," 43,000원",립메이크업,29,복합성,여,5.0,True
288,새틴 립스틱,맥,4.38,3g ," 31,000원",립메이크업,35,민감성,여,5.0,True
289,립 틴트,오페라,4.27,3.9g ," 19,000원",립메이크업,26,복합성,여,5.0,True
290,립 틴트,오페라,4.27,3.9g ," 19,000원",립메이크업,31,복합성,여,4.0,True
291,매드 매트 립,클리오,4.3,4.5g ," 16,000원",립메이크업,29,건성,여,4.0,True
292,픽싱 틴트,에뛰드,4.36,4g ," 12,000원",립메이크업,24,건성,여,5.0,True
293,픽싱 틴트,에뛰드,4.36,4g ," 12,000원",립메이크업,27,건성,여,4.0,True
295,픽싱 틴트,에뛰드,4.36,4g ," 12,000원",립메이크업,31,민감성,여,5.0,True
296,픽싱 틴트,에뛰드,4.36,4g ," 12,000원",립메이크업,31,건성,여,5.0,True
298,(한복 프로젝트) 글래스팅 워터 틴트,롬앤,4.39,4g ," 13,000원",립메이크업,22,건성,여,4.0,True
299,듀 틴트,어뮤즈,4.38,4g ," 20,000원",립메이크업,23,건성,여,5.0,True
300,듀 틴트,어뮤즈,4.38,4g ," 20,000원",립메이크업,28,지성,여,4.0,True
301,듀 틴트,어뮤즈,4.38,4g ," 20,000원",립메이크업,37,복합성,여,4.0,True
302,(누디 브루 컬렉션) 잉크 더 벨벳,페리페라,4.37,4g ," 9,000원",립메이크업,23,중성,여,4.0,True
303,센슈얼 스파이시 누드 글로스,헤라,4.27,5g ," 35,000원",립메이크업,37,복합성,여,4.0,True
304,벨벳 펜슬,부르조아,4.41,3g ," 23,000원",립메이크업,31,민감성,여,5.0,True
305,벨벳 펜슬,부르조아,4.41,3g ," 23,000원",립메이크업,30,민감성,여,4.0,True
306,벨벳 펜슬,부르조아,4.41,3g ," 23,000원",립메이크업,28,복합성,여,4.0,True
307,벨벳 펜슬,부르조아,4.41,3g ," 23,000원",립메이크업,25,건성,여,5.0,True
308,새틴 립 펜슬,나스,4.17,2.2g ," 37,000원",립메이크업,28,복합성,여,4.0,True
310,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,36,민감성,여,4.0,True
311,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,31,복합성,여,5.0,True
313,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,24,건성,여,4.0,True
314,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,28,중성,여,4.0,True
315,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,35,복합성,여,5.0,True
318,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,37,건성,여,5.0,True
319,벨벳 매트 립 펜슬,나스,4.17,2.4g ," 37,000원",립메이크업,33,복합성,여,5.0,True
320,아티스트 립 블러쉬,메이크업포에버,4.26,2.5g ," 34,000원",립메이크업,34,중성,여,4.0,True
321,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,25,건성,여,5.0,True
323,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,22,복합성,여,4.0,True
324,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,32,중성,여,5.0,True
325,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,26,민감성,여,4.0,True
326,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,23,건성,여,5.0,True
328,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,20,복합성,여,5.0,True
329,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,21,건성,여,4.0,True
330,크리미틴트 컬러밤 쉬폰,마몽드,4.15,2.5g ," 14,000원",립메이크업,23,건성,여,4.0,True
332,크리미 틴트 컬러밤 글라이드,마몽드,4.07,1.2g ," 12,000원",립메이크업,24,복합성,여,5.0,True
333,크리미 틴트 컬러밤 글라이드,마몽드,4.07,1.2g ," 12,000원",립메이크업,35,민감성,여,5.0,True
334,플랫 벨벳 스틱,더페이스샵,3.99,1.4g ," 9,000원",립메이크업,20,건성,여,5.0,True
335,소프트 터치 오토 립 라이너,에뛰드,3.96,0.2 g ," 2,000원",립메이크업,22,복합성,여,4.0,True
336,소프트 터치 오토 립 라이너,에뛰드,3.96,0.2 g ," 2,000원",립메이크업,23,건성,여,4.0,True
337,실키 래스팅 립 펜슬,미샤,3.69,0.25g ," 3,800원",립메이크업,27,복합성,여,5.0,True
338,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,26,민감성,여,5.0,True
339,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,22,건성,여,5.0,True
340,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,26,복합성,여,5.0,True
341,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,31,복합성,여,4.0,True
342,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,24,복합성,여,4.0,True
343,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,32,복합성,여,5.0,True
344,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,26,지성,여,5.0,True
345,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,24,민감성,여,5.0,True
346,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,27,민감성,여,5.0,True
347,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,20,지성,여,5.0,True
348,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,19,복합성,여,5.0,True
349,글래스팅 워터 글로스,롬앤,4.37,4.5g ," 13,000원",립메이크업,27,중성,여,5.0,True
351,립 글로스,나스,4.15,8g ," 36,000원",립메이크업,28,건성,여,4.0,True
352,립매터,롬앤,4.12,8g ," 11,000원",립메이크업,26,건성,여,5.0,True
353,립매터,롬앤,4.12,8g ," 11,000원",립메이크업,26,민감성,여,4.0,True
354,젤리 립 플럼퍼 틴트,키핀터치,4.06,3.5g ," 20,000원",립메이크업,24,건성,여,5.0,True
355,젤리 립 플럼퍼 틴트,키핀터치,4.06,3.5g ," 20,000원",립메이크업,41,건성,여,4.0,True
356,젤리 립 플럼퍼 틴트,키핀터치,4.06,3.5g ," 20,000원",립메이크업,21,지성,여,5.0,True
359,어딕트 립 맥시마이저,디올,3.98,6ml ," 45,000원",립메이크업,23,복합성,여,5.0,True
360,어딕트 립 맥시마이저,디올,3.98,6ml ," 45,000원",립메이크업,28,복합성,여,5.0,True
361,어딕트 립 맥시마이저,디올,3.98,6ml ," 45,000원",립메이크업,28,건성,여,5.0,True
363,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,22,민감성,여,4.0,True
364,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,23,복합성,여,5.0,True
365,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,20,지성,여,5.0,True
366,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,41,건성,여,5.0,True
367,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,36,건성,여,5.0,True
368,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,30,복합성,여,5.0,True
369,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,34,복합성,여,5.0,True
370,립 인젝션 파워 플럼핑 립 글로스,투페이스드,4.64,6.5ml ," 30,000원",립메이크업,31,민감성,여,5.0,True
372,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,29,민감성,여,5.0,True
373,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,27,중성,여,4.0,True
374,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,33,복합성,여,5.0,True
375,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,32,건성,여,4.0,True
377,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,34,건성,여,5.0,True
378,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,22,복합성,여,5.0,True
379,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,29,지성,여,5.0,True
380,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,30,지성,여,4.0,True
381,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,41,복합성,여,5.0,True
382,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,43,중성,여,4.0,True
383,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,34,건성,여,5.0,True
384,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,30,민감성,여,4.0,True
386,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,24,복합성,여,4.0,True
387,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,29,지성,여,4.0,True
388,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,35,복합성,여,5.0,True
391,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,25,복합성,여,5.0,True
392,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,26,복합성,여,5.0,True
393,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,36,복합성,여,4.0,True
394,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,34,민감성,여,4.0,True
395,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,34,건성,여,4.0,True
397,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,27,건성,여,5.0,True
398,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,25,복합성,여,4.0,True
399,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,27,건성,여,4.0,True
400,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,31,복합성,여,5.0,True
401,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,31,복합성,여,4.0,True
402,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,39,복합성,여,4.0,True
403,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,19,지성,여,5.0,True
404,프렙+프라임 립,맥,4.33,1.7g ," 29,000원",립메이크업,21,민감성,여,5.0,True
406,립 프라이머,3CE,4.3,3.5g ," 15,000원",립메이크업,25,지성,여,4.0,True
407,립 프라이머,3CE,4.3,3.5g ," 15,000원",립메이크업,23,건성,여,4.0,True
408,립 프라이머,3CE,4.3,3.5g ," 15,000원",립메이크업,20,민감성,여,5.0,True
410,립 프라이머,칼리,4.0,0.7g ," 10,000원",립메이크업,25,지성,여,4.0,True
411,립 프라이머,칼리,4.0,0.7g ," 10,000원",립메이크업,23,건성,여,4.0,True
412,립 프라이머,칼리,4.0,0.7g ," 10,000원",립메이크업,20,민감성,여,5.0,True
414,립 프라이머,NYX,0.0,2.83g , 가격미정,립메이크업,25,지성,여,4.0,True
415,립 프라이머,NYX,0.0,2.83g , 가격미정,립메이크업,23,건성,여,4.0,True
416,립 프라이머,NYX,0.0,2.83g , 가격미정,립메이크업,20,민감성,여,5.0,True
418,립 프라이머,아나스타샤 베버리힐즈,0.0,4.5g ," 23,000원",립메이크업,25,지성,여,4.0,True
419,립 프라이머,아나스타샤 베버리힐즈,0.0,4.5g ," 23,000원",립메이크업,23,건성,여,4.0,True
420,립 프라이머,아나스타샤 베버리힐즈,0.0,4.5g ," 23,000원",립메이크업,20,민감성,여,5.0,True
421,스텝1 아이 앤 립 프라이머,메이크업포에버,5.0,10ml ," 35,000원",립메이크업,26,복합성,여,5.0,True
425,탑 시크릿 립 퍼펙터,입생로랑 뷰티,3.36,15ml ," 41,000원",립메이크업,34,복합성,여,5.0,True
427,CC 립 프라이머 틴트 [SPF10/PA+],케이트,4.0,3.7g , 가격미정,립메이크업,32,건성,여,4.0,True
428,립테라피 오리지널,바세린,4.52,7g ," 5,000원",립메이크업,32,건성,여,5.0,True
429,립테라피 오리지널,바세린,4.52,7g ," 5,000원",립메이크업,29,건성,여,5.0,True
430,립테라피 오리지널,바세린,4.52,7g ," 5,000원",립메이크업,23,민감성,여,4.0,True
432,유채꿀 립 밤 [초보습],이니스프리,4.52,3.5g ," 6,000원",립메이크업,26,건성,여,5.0,True
434,립 슬리핑 마스크 EX,라네즈,4.46,20g ," 20,000원",립메이크업,33,민감성,여,4.0,True
435,립 슬리핑 마스크 EX,라네즈,4.46,20g ," 20,000원",립메이크업,22,복합성,여,5.0,True
437,엑스트라 립 틴트,바비브라운,4.4,2.3g ," 44,000원",립메이크업,26,민감성,여,5.0,True
438,엑스트라 립 틴트,바비브라운,4.4,2.3g ," 44,000원",립메이크업,28,복합성,여,4.0,True
439,어딕트 립 글로우,디올,4.38,3.2g ," 45,000원",립메이크업,28,건성,여,5.0,True
440,립 메덱스,블리스텍스,4.41,7g ," 4,000원",립메이크업,28,건성,여,5.0,True
441,센슈얼 스파이시 누드 밤,헤라,4.3,3.5g ," 35,000원",립메이크업,22,복합성,여,5.0,True
442,센슈얼 스파이시 누드 밤,헤라,4.3,3.5g ," 35,000원",립메이크업,30,건성,여,5.0,True
443,비타민 수분톡 틴트 립밤,웨이크메이크,4.33,3.4g ," 13,000원",립메이크업,25,민감성,여,5.0,True
444,진저 슈가 오버나이트 립 마스크,아리따움,4.31,25g ," 9,000원",립메이크업,26,민감성,여,5.0,True
445,진저 슈가 오버나이트 립 마스크,아리따움,4.31,25g ," 9,000원",립메이크업,48,복합성,여,5.0,True
446,히로인메이크 프라임 리퀴드 아이라이너 리치 킵,키스미,4.55,0.4ml ," 22,000원",아이메이크업,27,복합성,여,4.0,True
447,히로인메이크 프라임 리퀴드 아이라이너 리치 킵,키스미,4.55,0.4ml ," 22,000원",아이메이크업,24,복합성,여,4.0,True
448,더 쇼킹 비건라이너 수퍼픽싱,토니모리,4.53,0.5g ," 14,000원",아이메이크업,27,복합성,여,4.0,True
449,본투비 매드프루프 리퀴드아이라이너,어퓨,4.52,0.6g ," 15,000원",아이메이크업,32,건성,여,5.0,True
450,홀리팝 쌍테라이너,홀리카홀리카,4.43,0.5g ," 5,900원",아이메이크업,23,건성,여,5.0,True
451,홀리팝 쌍테라이너,홀리카홀리카,4.43,0.5g ," 5,900원",아이메이크업,24,복합성,여,5.0,True
453,홀리팝 쌍테라이너,홀리카홀리카,4.43,0.5g ," 5,900원",아이메이크업,32,복합성,여,4.0,True
454,브론즈 페인팅 워터프루프 아이 펜슬,에스쁘아,4.42,1.5g ," 18,000원",아이메이크업,27,건성,여,5.0,True
455,히로인 메이크 스무스 리퀴드 아이라이너 슈퍼 킵,키스미,4.32,0.4ml ," 18,000원",아이메이크업,26,지성,여,5.0,True
456,샤프 쏘 심플 워터프루프 펜슬 라이너,클리오,4.28,0.14g ," 10,000원",아이메이크업,25,지성,여,5.0,True
457,샤프 쏘 심플 워터프루프 펜슬 라이너,클리오,4.28,0.14g ," 10,000원",아이메이크업,20,복합성,여,5.0,True
458,샤프 쏘 심플 워터프루프 펜슬 라이너,클리오,4.28,0.14g ," 10,000원",아이메이크업,48,복합성,여,4.0,True
460,샤프 쏘 심플 워터프루프 펜슬 라이너,클리오,4.28,0.14g ," 10,000원",아이메이크업,22,건성,여,5.0,True
461,아티스트 포뮬라 크림 라이너,컬러그램,4.25,0.25g ," 9,000원",아이메이크업,35,민감성,여,4.0,True
462,라스트 오토 젤 아이라이너 슬림,삐아,4.19,0.1g ," 6,500원",아이메이크업,20,복합성,여,4.0,True
463,라스트 오토 젤 아이라이너 슬림,삐아,4.19,0.1g ," 6,500원",아이메이크업,24,복합성,여,4.0,True
464,더 퍼스트 슬림 젤 아이라이너,머지,4.2,0.05g ," 6,900원",아이메이크업,29,복합성,여,5.0,True
466,하드 포뮬라,슈에무라,4.55,4g ," 34,000원",아이메이크업,33,민감성,여,5.0,True
467,스피디 스키니 브로우,페리페라,4.48,0.05g ," 5,000원",아이메이크업,25,민감성,여,5.0,True
468,스피디 스키니 브로우,페리페라,4.48,0.05g ," 5,000원",아이메이크업,27,복합성,여,5.0,True
469,본투비 매드프루프 스키니 브로우펜슬,어퓨,4.48,0.08g ," 10,000원",아이메이크업,26,복합성,여,5.0,True
470,한올 플랫 브로우,롬앤,4.51,0.17g ," 11,000원",아이메이크업,22,건성,여,4.0,True
471,한올 플랫 브로우,롬앤,4.51,0.17g ," 11,000원",아이메이크업,21,복합성,여,5.0,True
472,한올 플랫 브로우,롬앤,4.51,0.17g ," 11,000원",아이메이크업,27,건성,여,4.0,True
473,심플라벨 래스팅 펜슬 브로우,이니스프리,4.42,0.15g ," 12,000원",아이메이크업,27,복합성,여,4.0,True
474,프리사이슬리 마이 브로우 펜슬,베네피트,4.37,0.08g ," 38,000원",아이메이크업,31,지성,여,4.0,True
475,프리사이슬리 마이 브로우 펜슬,베네피트,4.37,0.08g ," 38,000원",아이메이크업,25,지성,여,4.0,True
476,아이돌 브로우 파우더 케익,아리따움,4.29,4g ," 6,000원",아이메이크업,21,민감성,여,4.0,True
477,아이돌 브로우 파우더 케익,아리따움,4.29,4g ," 6,000원",아이메이크업,23,복합성,여,4.0,True
478,내추럴 하드 브로우 펜슬,웨이크메이크,4.38,0.1g ," 13,000원",아이메이크업,23,복합성,여,5.0,True
479,내추럴 하드 브로우 펜슬,웨이크메이크,4.38,0.1g ," 13,000원",아이메이크업,31,복합성,여,5.0,True
480,내추럴 하드 브로우 펜슬,웨이크메이크,4.38,0.1g ," 13,000원",아이메이크업,30,지성,여,5.0,True
481,내추럴 하드 브로우 펜슬,웨이크메이크,4.38,0.1g ," 13,000원",아이메이크업,29,건성,여,5.0,True
483,헤비로테이션 컬러링 아이브로우,키스미,4.26,8g ," 15,000원",아이메이크업,40,건성,여,5.0,True
484,헤비로테이션 컬러링 아이브로우,키스미,4.26,8g ," 15,000원",아이메이크업,30,건성,여,5.0,True
485,헤비로테이션 컬러링 아이브로우,키스미,4.26,8g ," 15,000원",아이메이크업,36,복합성,여,5.0,True
486,헤비로테이션 컬러링 아이브로우,키스미,4.26,8g ," 15,000원",아이메이크업,28,복합성,여,4.0,True
487,헤비로테이션 컬러링 아이브로우,키스미,4.26,8g ," 15,000원",아이메이크업,42,복합성,여,4.0,True
488,구프 프루프 브로우 펜슬,베네피트,4.3,0.34g ," 38,000원",아이메이크업,34,복합성,여,5.0,True
490,럭스 아이섀도우,바비브라운,4.61,2.5g ," 48,000원",아이메이크업,32,건성,여,5.0,True
491,소프트 블러링 아이팔레트,웨이크메이크,4.6,10g ," 32,000원",아이메이크업,28,건성,여,5.0,True
492,아이섀도우,바비브라운,4.53,2.5g ," 38,000원",아이메이크업,32,건성,여,5.0,True
493,프로 아이 팔레트 AD,클리오,4.56,0.6g*10 ," 32,000원",아이메이크업,22,복합성,여,5.0,True
494,무드 업 마스카라 롱앤컬,데이지크,4.48,7.5g ," 19,000원",아이메이크업,24,복합성,여,4.0,True
495,무드 업 마스카라 롱앤컬,데이지크,4.48,7.5g ," 19,000원",아이메이크업,54,중성,여,4.0,True
496,무드 업 마스카라 롱앤컬,데이지크,4.48,7.5g ," 19,000원",아이메이크업,22,건성,여,5.0,True
497,무드 업 마스카라 롱앤컬,데이지크,4.48,7.5g ," 19,000원",아이메이크업,25,건성,여,4.0,True
498,컬 픽스 마스카라,에뛰드,4.43,8g ," 15,000원",아이메이크업,25,건성,여,5.0,True
499,컬 픽스 마스카라,에뛰드,4.43,8g ," 15,000원",아이메이크업,23,복합성,여,5.0,True
500,컬 픽스 마스카라,에뛰드,4.43,8g ," 15,000원",아이메이크업,21,복합성,여,5.0,True
501,컬 픽스 마스카라,에뛰드,4.43,8g ," 15,000원",아이메이크업,22,복합성,여,5.0,True
502,컬 픽스 마스카라,에뛰드,4.43,8g ," 15,000원",아이메이크업,29,지성,여,5.0,True
503,킬래쉬 수퍼프루프 마스카라 [롱 컬링],클리오,4.37,7g ," 18,000원",아이메이크업,22,복합성,여,4.0,True
504,래쉬 코렉팅 케어 에센셜 세럼,홀리카홀리카,4.44,9ml ," 16,000원",아이메이크업,26,지성,여,4.0,True
505,래쉬 코렉팅 케어 에센셜 세럼,홀리카홀리카,4.44,9ml ," 16,000원",아이메이크업,20,복합성,여,4.0,True
506,아이돌 리얼 래쉬 픽서,아리따움,4.31,8ml ," 6,000원",아이메이크업,32,건성,여,4.0,True
507,아이돌 리얼 래쉬 픽서,아리따움,4.31,8ml ," 6,000원",아이메이크업,20,복합성,여,5.0,True
508,아이돌 리얼 래쉬 픽서,아리따움,4.31,8ml ," 6,000원",아이메이크업,31,복합성,여,4.0,True
509,히로인메이크 롱 업 마스카라 슈퍼 워터프루프,키스미,4.31,6g ," 22,000원",아이메이크업,27,복합성,여,5.0,True
510,히로인메이크 롱 업 마스카라 슈퍼 워터프루프,키스미,4.31,6g ," 22,000원",아이메이크업,31,복합성,여,4.0,True
511,프로-프라임 스머지 프루프 아이섀도우 베이스,나스,4.39,8g ," 36,000원",아이메이크업,23,복합성,여,5.0,True
512,프로-프라임 스머지 프루프 아이섀도우 베이스,나스,4.39,8g ," 36,000원",아이메이크업,37,복합성,여,5.0,True
513,프로-프라임 스머지 프루프 아이섀도우 베이스,나스,4.39,8g ," 36,000원",아이메이크업,32,건성,여,4.0,True
515,프렙+프라임 24-아워 익스텐드 아이 베이스,맥,4.37,12ml ," 33,000원",아이메이크업,33,민감성,여,5.0,True
516,프렙+프라임 24-아워 익스텐드 아이 베이스,맥,4.37,12ml ," 33,000원",아이메이크업,43,민감성,여,5.0,True
517,컬러 픽스 아이 프라이머,미샤,4.23,7.5g ," 9,800원",아이메이크업,23,건성,여,5.0,True
518,컬러 픽스 아이 프라이머,미샤,4.23,7.5g ," 9,800원",아이메이크업,23,복합성,여,5.0,True
519,컬러 픽스 아이 프라이머,미샤,4.23,7.5g ," 9,800원",아이메이크업,22,복합성,여,4.0,True
520,컬러 픽스 아이 프라이머,미샤,4.23,7.5g ," 9,800원",아이메이크업,28,건성,여,5.0,True
521,컬러 픽스 아이 프라이머,미샤,4.23,7.5g ," 9,800원",아이메이크업,23,건성,여,4.0,True
522,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,36,복합성,여,5.0,True
523,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,33,복합성,여,5.0,True
524,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,28,복합성,여,5.0,True
525,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,25,지성,여,5.0,True
526,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,25,건성,여,4.0,True
527,아이섀도우 프라이머 포션,어반디케이,4.28,10ml ," 32,000원",아이메이크업,27,중성,여,5.0,True
528,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,28,중성,여,4.0,True
529,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,26,복합성,여,4.0,True
530,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,16,건성,여,4.0,True
531,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,35,복합성,여,5.0,True
532,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,35,지성,여,4.0,True
533,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,27,건성,여,4.0,True
534,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,55,건성,여,4.0,True
535,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,29,건성,여,5.0,True
536,엑스퍼트 컬러 프라이머 포 아이즈,VDL,4.23,6.5g ," 16,000원",아이메이크업,27,건성,여,4.0,True
537,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,27,복합성,여,5.0,True
538,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,29,복합성,여,5.0,True
539,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,27,건성,여,5.0,True
541,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,29,지성,여,5.0,True
542,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,28,복합성,여,5.0,True
544,아이 프라이머 나크로스,이든 미네랄,4.55,2.8g ," 26,000원",아이메이크업,29,복합성,여,5.0,True
